util_influence,robust_influence
-0.019404621911525474,0.03667272395967341
0.01129275416078606,-0.008096499317078587
-0.01278487326307231,-0.2518531519650738
0.09053347412662227,-0.035756865890390274
0.008785498306897966,0.026152600161245793
0.01923715507658464,-0.3075899288068174
-0.0020710769579479443,2.390603923752444e-05
0.16066314821679434,-1.6452920564900757
0.09198473075506815,0.4810896343731835
-0.10812484430603274,0.18485478532316607
-0.03462515757600966,-0.0753246501139247
-0.2308332543574642,-3.8811144202998524
-0.06833888579221396,-0.4732582436203524
-0.16821733382778076,-0.263240210646196
-0.004683250886341359,-0.01984614775846919
-0.035831544867339006,0.43453754561769053
0.060435800390325804,-0.4767813170449393
0.031144127966409727,0.03468727077995204
0.02391379185230621,0.061406285771832214
-0.017975325656076523,0.5578043679099471
-0.014637123927864025,-0.31102917259537033
-0.023159301230834404,0.018295771452650288
0.06271602044163826,-0.11324373004939198
-0.017815560843440634,0.23537417209304817
0.06304639060759883,-0.13008378147116983
0.0003831997953765929,0.0334558753325835
-0.07599905254872717,0.23705559972819362
0.009054407133178833,-0.02032137988242956
-0.016262906947456433,-0.027174847785122355
-0.008236696186186753,-0.01360363906408646
0.02638410312507496,0.005034361485086731
0.11766021684074043,-0.2499646113409523
-0.1261955334512993,0.6688816960794886
0.013856630574126554,-0.004913419387326887
-0.01973405687782735,0.05688042584301294
0.05577513731084604,0.30877853051269655
0.19981356254559005,-0.9299891240247532
0.022434147197017286,-0.1430381708051096
0.012793666311494077,0.01192504538293187
0.0207919093872012,0.2561316707216697
-0.017273153761531268,-0.0443041649792848
0.004246822872274616,0.25733150523878373
0.04653650021833538,-0.28893985527852634
-0.01991855395247355,0.12613451885561078
-0.01865914810021001,-0.03838079997051365
-0.05225025691066189,0.18981514175619582
-0.02214863767583191,0.2723157078808838
0.14249499809344351,0.5571060856829217
0.012626641478072782,-0.34852517160424046
-0.02214159482027839,-0.028593975277895173
-0.06583351810773053,0.11621824176288241
0.15230625651064797,-0.6454960884824574
-0.027454506864185838,-0.07044519956495054
0.0047101852261210355,-0.051408254885908944
-0.00744705915616254,-0.1015830508618025
0.027109304891639822,-0.06343790284562696
0.011461529200928088,-0.06388733096794103
0.1072779797054302,0.002356980177272039
-0.02024289500510275,-0.0754458362709716
-0.01172834529340968,-0.10365228437476925
-0.07171002053908292,-0.8391733455083255
0.20318612208329778,-0.3836290148452243
0.0012154943869616558,-0.002815345254372553
0.023265261740012873,-0.04390594153966283
-0.007487611818940128,-0.03078177161137587
-0.04533776018291057,-0.08330269597550093
-0.13797986017173722,-0.29229380518291875
0.01288509666088852,-0.02272390131673057
0.0320814983548967,-0.2099320839789617
-0.04927369867582833,0.1207361910939338
-0.02756340145940827,0.062124724489097546
-0.008561277497279859,-0.06276568284365569
-0.022363580723262028,-0.029043174619651554
-0.010291934096008258,-0.002914849147271201
0.032538496214404064,-0.033404530943862545
-0.3693671430530914,-0.08100144899288805
-0.003234678980181405,-0.004733807848120159
0.0024176020889537016,-0.04615990104431779
0.013729765532113332,0.6179086664311337
-0.048109743635894237,-0.06432441659809644
-0.0008351414609258051,-0.01671288121232263
0.004149211252822662,0.005821886085051509
-0.11180116919419682,0.5278861757417207
0.053046908236270354,0.2739222382956991
-0.016809448719225375,-0.05305271125954216
-0.03324959018749596,-0.42895802400289007
0.0021883057803298257,-0.15442906829795272
-0.09176152171466616,0.095332823759858
0.007281900824975257,-0.10515347347722248
-0.18243438926850744,-0.04248202286051174
0.0022838497640930316,-0.019887074941742626
0.396548900670731,0.346904244946013
-0.029114103380616187,-0.05130242967876275
-0.043652903805051324,0.07216770826508397
-0.06360482441748531,-0.14305213165696712
0.05668831190179241,0.5984575832519314
-0.0039052090958043924,-0.019276915889754623
0.032911919619335844,-0.19153424835247057
-0.012134361706577234,0.08767661498676596
-0.01007754534009282,-0.02371984478331587
-0.005686505996615705,-0.038534360510493255
0.017493747808909357,0.02714384040735088
0.0034083224134681496,-0.008786763364696651
-0.01703607806671302,0.019111278053782734
0.029175541416434043,-0.1976372654180424
-0.026906087595931317,0.11853736001041822
-0.059730448861465404,0.17188655060419397
0.013761707903770822,0.4063762673029915
0.10111209468472548,-0.13010561292655867
-0.007061302877371565,-0.022912344497000733
-0.1169221686012393,-0.8991683843224693
-0.07475727020480227,-0.007310371686137274
0.06495967071910773,0.49860379218684325
0.00041103293089676113,0.00015644193901126556
-0.04420844650871777,-0.46638405038812075
-0.11850609200245177,0.41993216064113875
-0.008048756337788529,-0.06610064371049504
0.11613781039947327,-0.27602453421487794
0.02253534982007497,0.030855335750643892
0.014038580931706702,-1.153287497533784
-0.02913959399083279,-0.2249539204156268
-0.034279516365964886,0.21205472796594543
-0.16595152669827923,0.5158408895717039
-0.006855026652530211,-0.0028594203527974897
0.006997023095763013,0.0008173893424289922
0.02557920179160093,-0.15466998639772442
0.18065974422787145,-0.4258082253207319
-0.008671144443687263,0.04554992113048968
-0.029889922180969333,0.24255484295728474
0.0,0.0
-0.0232077062120739,-0.03546864782767893
-0.10788958304978093,0.9080759062936236
0.1163788638902404,-0.09707408709195449
-0.02326953374986726,-0.01986226956329552
-0.016484234621397805,-0.04216826445959236
-0.04853319605273923,0.17376729652663223
-0.012322341591877745,-0.19237784168727112
-0.007521785138742056,-0.020978452114271025
0.030867656626509494,0.07638155707083853
0.009178770491926525,-0.1745181859320078
-0.04444041321917143,0.12328183617240415
0.2302614939379588,-0.8475135672333968
-0.016184194947725297,-0.09660516835313855
0.033824554379124294,0.02021126238841433
0.02228784344647704,-0.31189617868440506
0.018440008143953922,-0.021100005563203957
0.002884974922234551,0.006355132567544959
-0.06135470168852872,0.31752327758956456
0.02565222295127036,0.004227197616609009
-0.022587419014629267,-0.010219101487298744
0.14998062800472164,0.01481948502378793
-0.05634635904953306,-0.31689400347892893
-0.04567429684161985,-0.36302005694878114
-0.015727267339099495,-0.02009676473670958
-0.03832080817078288,-0.5234776091306205
0.02956315596779088,-0.031570861233491204
-0.4272571541232169,0.48796117273960493
-0.01879372583521468,-0.0393146709718209
-0.021486639354813646,0.04160099393454352
-0.0016784029278948446,0.0102576034166612
-0.11339746201874863,-0.1751553592166466
0.012311127014353739,-0.0420013281134687
0.05682833514317993,0.4382350969379244
0.00694541083689548,-0.9218320103146427
0.01855074868645419,0.1461808317290189
-0.0014952442569460878,-0.06985899993565817
0.008512233825541563,0.183380743112209
-0.01991855395247355,0.12613451885561078
-0.09007356480101063,-0.1397276610148396
-0.12281840848927736,0.4187039699339127
0.03779536903772586,0.41024947633492914
0.16891630503186914,0.17415695984603552
-0.0931394664214289,0.40962337264502807
-0.07470171978545183,0.17040278711367268
-0.10560250212192433,0.515467864223972
-0.013595462462842276,-0.13331000527386577
-0.0034347939166471096,-0.010588005324209792
0.0,0.0
-0.08036847382320222,0.16639017788461813
0.053510824397117414,-0.6013742955881154
-0.010391628254318256,-0.03253287498367086
-0.011392442632303889,0.01532941879677427
0.010547100454087643,0.010722500357228517
0.03643935445672307,-0.10507201920161713
0.0,0.0
0.03251375556318186,0.014489127841057475
-0.02242668241208386,-0.18811679338823273
0.06661206894756909,0.29085249922164863
0.009285251638214712,0.3070803203813004
-0.0009329486272068559,-0.005796042139712446
0.030083183754726756,0.06965831833485205
-0.0515075936495705,-0.13850924791587926
-0.14966929646545818,-0.8928856192155936
-0.02542683905902492,-0.33407366520320747
0.05414043391174523,0.4701196816688868
-0.02099404749332684,-0.025580060408440308
0.029790009917949223,-0.2544318503194334
-0.2059618835882238,-0.6372443448413072
-0.02412637147655853,-0.0866493396675291
0.014939273336857488,-1.212269021305998
-0.06987756627520482,0.44293169775832986
-0.011239170971323518,-0.019452707723905147
-0.03239291570109949,0.27958007962028375
0.09990046076548668,0.12723108668028726
-0.0087080820648902,-0.26301800788446045
-0.04140967929294544,-0.21532012588165966
-0.009878625047194957,-0.04753919492986014
-0.0415105632711289,0.2516995673985889
0.026699696874030482,-0.4295547775691781
-0.1554046713736378,-0.5874982071638299
0.10204806352894141,0.10358850811614563
0.022070911504881573,0.011394507554393571
-0.059122275432823175,-0.15953079891463262
0.030066142719943286,-0.04499991021514714
-0.0748082791069502,0.22683989514265074
0.050055411708126524,-0.24509745507108993
0.36460231649486735,-0.7390923504497408
0.20530802958268257,-0.7128105488159798
0.0027442722140056915,-0.0002456652430802807
-0.0008599540593594757,0.01830207711621239
0.07163088904230262,-0.12068728483683949
-0.0031038306107937256,-0.010872874588547304
-0.11687575609972838,-1.5642508634308903
0.010988464656020241,-0.14437745682876044
-0.004328778346568462,-0.034158123554082376
-0.0012162683269845397,-0.014993866130697527
-0.01542204696036861,-1.085907239514157
0.04085772019320224,0.4299086715876099
-0.027147909548633328,-0.0793521323589972
-0.03016459756560362,-0.3471998375152258
-0.006709810980021631,-0.018873306274819642
-0.03218304151039415,0.2811241130490269
-0.08387517349252674,-0.40307572620038506
0.030597742265812376,-0.051214348004257663
-0.029889922180969333,0.24255484295728474
-0.005471622044453658,-0.6677219127375803
-0.030092813443670454,0.08611022855537148
0.13077674116238194,-0.34944045600195683
-0.07416556081773422,0.23286754871915177
0.05516028322901397,0.27835132269764845
0.10123447059747384,0.13839928873393287
0.005381458130295561,-0.04723262423486172
-0.016608042495348873,-0.012329001869055297
-0.006499767939700378,-0.02067354541937439
0.02213315152419047,0.42063911361973927
0.01113435616656041,-0.24805029133872167
-0.05893884824099563,0.8155411805794239
-0.006161177618339656,0.6478818078249022
0.003447863705138045,0.034351805710041344
-0.007844954643262007,-0.10787658100544127
-0.006371093392797084,-0.010425166077510435
0.011007986684352163,-0.15639558843588394
-0.06438318972843883,0.2120835768391045
-0.0012546222701398802,-0.13437900129766572
-0.12000904183066732,-0.2741458234901586
-0.07144345499960639,0.1874222310018317
-0.024795944563169064,-0.019840662457170286
-0.1346481878718933,-0.31425118229006366
0.014024183504924551,0.011878777454369339
0.029765331736915788,0.4003281669034426
0.016577298116505636,-0.06359576480800042
0.04560392127320361,-0.10597528919901432
-0.07739991047226079,-0.47142305742360696
-0.013557734969874627,-0.05625892739131138
-0.1452357047949513,-0.14419614913926077
0.05223492912041301,0.5799199556404865
-0.01869893468175719,-0.12634698200109531
-0.16558714113976505,-0.6237187785409944
-0.007901882778135147,-0.060233288361543014
-0.04784824676751073,-0.20354920623610745
0.009151043767917129,0.014537013878526722
-0.04785964575255017,0.13839968024485566
0.004522732220118638,0.0011879703696643894
-0.11259708061889344,0.7209344829521218
-0.01776197535039402,0.23534343337437208
0.0580022282823791,-0.09829439211711843
0.0962727981992792,-0.4576074916615125
-0.2665710139679643,-1.6225978065401168
0.014602118567288458,-0.17703082698317393
0.011294627256560209,-0.3353761306501958
-0.002280458816892197,-0.10322755602089567
-0.09198506720676163,0.4665332680904842
0.001807947995210943,-0.1318354959696893
-0.033669101105676995,-0.04623149608007978
0.0036009245304187403,0.23978711447733053
-0.004013339771116174,-0.021851558442406195
-0.02153583787621779,0.014266077653204331
-0.012015876849920445,-0.027975476441170224
0.02028253008800575,-0.01722010522477134
0.028001969400020907,-0.63480228472757
0.014827394368147156,0.15699593163122608
-0.05174374725010387,-0.3772166555409502
0.07357587878100508,-0.2823321598291977
-0.007045791952735486,-0.013548095729371466
0.016875144209450736,0.02677877435020957
0.016975888242966877,0.33138399121153167
-0.01258419866158897,0.014748309922268927
0.006635059935647973,0.47725091840125566
0.01688818148647568,0.06545970212597775
-0.012957748967647915,-0.01535753075057364
-0.049251964318238355,0.29692725421193134
-0.0013321974391687654,-0.0022193871953006743
-0.036897119463943966,0.5163384511786466
-0.16608590686642702,0.23362186560318524
-0.022842212173641692,-0.09537218446722194
-0.0019264422740322253,0.0019259090577511298
0.0025152532236655937,0.02400195772054926
0.004583424205926383,0.012986757654808716
-0.0008290342479747529,0.5990691891116294
-0.001039572443274741,-0.020604184277460188
-0.08256366862794243,0.024634987032755316
0.011998077028467335,0.026220760387506672
0.02353975102869118,0.04468266717941986
0.061574902153677766,-0.013424470062028822
0.04907516429807811,0.11790816208092672
0.0033175295917264665,-0.0010219417141783876
-0.0062285048745483315,-0.03353951135906824
-0.017761403812475873,0.014462222321039431
-0.027040786639829822,-0.09812441294991749
-0.043002121268217675,-0.11534206273111068
0.05211723458039096,0.16474898479267647
0.02266166536656178,0.1585447584647652
-0.02287844694711964,0.6260620307831302
0.03824979235864778,0.022052589353020614
0.03734197389893489,-0.1473157789490945
0.010937476207921213,0.08130104257285484
-0.004859285570625927,0.15111077392681654
0.019122078458707732,-0.27946485174370067
-0.15962573101831812,-0.5494299488272847
-0.012522853764118528,-0.061450786688211106
-0.0003856627432922481,-0.01681809888525267
0.0385246428010293,-0.20018170309000485
-0.024246551173936103,-0.002672666311304352
-0.04982501640202455,0.14680054333896503
-0.03753470970746116,-0.09722991584954456
-0.0036643062135229137,0.31708692926794013
0.0005268396708173199,-0.034664358846935577
-0.19538985724952437,0.4575129684523962
0.03975123711779087,-0.24240867668759022
0.01071968818624755,0.024984118882771276
-0.07232836083528549,-0.22943320517945212
-0.0027748650150322025,-0.0066935729570437134
-0.029000192620392256,0.1339702095684726
-0.06914943625745106,0.13445272943593725
-0.010834171102072885,-0.04526929286153455
-0.013542743972919507,-0.09028324093640722
0.12127799706837275,-0.17041485522378963
-0.041034757353719094,0.05464185662193091
-0.006424804498263497,-0.0699197684553759
-0.04682851510677645,0.2549624680689487
-0.002126750886244283,0.048856465321941225
0.05282015430372442,-0.18725244367036858
-0.008554652659867483,-0.030159488634289914
0.00711938186783294,-0.29619169014486035
0.20263716823846512,-0.11718185629202228
-0.004772665717726901,-0.024365029151985018
0.01798486153999374,0.45184518017621994
0.06665471510806148,0.4524999253204302
0.003059064139521485,-0.001502830795049172
0.06935793175945361,0.46123837557780395
0.03623032168479624,-1.0288737555913956
-0.013467866814850007,-0.03231300116057205
-0.046882659197857196,-0.5491667830750673
-0.016037169358973653,-0.026519468823950943
0.0,0.0
-0.1117478633624159,-0.8132165509731136
-0.014577599637374403,-0.7468854587406994
0.004857116723684436,-0.005916068965993111
0.011354258718338867,-0.05890180801466787
0.12409929902420327,-0.44280345344796257
-0.11875922578779025,-0.22927291715678896
-0.03652175611318692,0.4392750052921243
-0.01207119080489031,-0.017316475364487306
0.01506705659216779,-0.061182976721615254
0.008704357827838332,0.004803673660870849
-0.018810439731492132,0.34937508950697815
0.033237562559600184,0.31645948724492284
0.08234016135841414,0.48753201902621135
-0.03239291570109949,0.27958007962028375
-0.41148985569785324,-0.17175417885432848
0.1444321897530384,0.1749116904119898
0.0004908518153282749,-0.0015859298562187693
-0.01700801014060194,-0.043586257584850366
-0.022565653039815267,-0.1769424878905373
0.0005997677394118297,-0.00029316728962624095
0.08453786748070746,-0.24554347604882168
-0.0831433625039789,-0.9659389097752342
-0.03288887713599534,-0.07644677322093595
-0.006498482744642812,-0.020062932896959842
-0.06873896051807397,-0.8473911082654497
-0.05537022861372973,-0.08587713199172986
-0.023059178626151394,-0.10477527045579901
-0.06772487032869783,-0.4723191344132565
-0.025925359103908786,-0.053656292657162916
-0.0487125996533249,0.4908787126300127
-1.6110675178276276e-06,2.140020817289492e-06
-0.06446979723739994,0.1703340501724681
-0.017071216114094703,-0.27827096696271103
0.03473246077377888,0.07444086509209416
-0.041856210758866745,0.24303451841890422
-0.8769874400322868,-1.295386200479731
-0.016333586868314078,-0.0068095432348400636
-0.012601862354951695,-0.04852750993523488
-0.005325570202606253,-0.01923753318808041
0.07181683176178322,0.06225451096733718
-0.016474393564120608,-0.04218913557379566
0.019945072796065357,-0.22670190346282668
0.06480027082521322,0.48479307449776227
0.012862437404750153,8.412988832047464e-05
0.0005662723399329178,0.5940661932005856
0.04013245408620007,-1.3986602807319763
-0.07191544923313443,-0.47324564443924033
0.001677620411908741,-0.03229748860545378
-0.025745312760670595,-0.7841399025260507
0.008809071548111105,0.024702978012265286
-0.03322835245882166,-0.11128680924129503
0.03375722807877846,0.40389666787128664
-0.24066318887327268,0.06665683972717863
-0.11598508272882735,-0.20215496562191493
0.059501709312761025,-0.18976588121215404
0.03926794022381062,-0.275820805171132
-0.0014747502704603645,0.020167659429490364
0.040061615859708945,-0.1712491892681474
-0.008457646899616679,0.40181243174340514
-0.06563282547659252,0.26942216739722047
0.0023367910230199258,-0.001836178328411018
0.09071131483708145,0.1244222269567039
0.015625161283725066,0.15243973977937023
-0.018323712123870746,-0.1066914467149871
0.06821266609873085,0.7517466242246109
-0.03520543968771517,-0.3224736232865506
0.008060787203865109,-0.04682332071852133
0.0356787267886403,-0.05407572203928765
-0.008099874612289717,0.410404368908273
-0.042743833844368924,-1.1000138017146806
-0.008539217209447923,-0.033102961682843046
0.018694417352531835,-0.22971984342444934
0.09052640334883921,-1.0090400053834108
0.00026276525879073627,0.000260151456382426
-0.03517979019806817,-0.14523534244914899
0.045069564952589874,-0.4566216689052989
0.18667026304175247,-0.8164549816215264
0.09951316070846891,-0.4931059639796292
-0.012685398119978996,-0.06732638240495492
-0.32078547518144923,-0.37604727877467625
0.0015275596260747762,0.27618879306984745
-0.008120033518085577,-0.0501610622133158
-0.033469302158159624,-0.0111846154035667
0.024005612263443887,-0.6168411064327783
-0.06812268356880163,-0.326158154614834
-0.03516921896203104,-0.059114190179010644
-0.015692204831333958,-0.004724754356230742
0.008368396084301986,-0.005110555282246976
-0.17170172613721518,-0.24911658877648984
-0.015073576155445013,0.079461285874134
0.026566330905649575,0.003409447041644451
-0.019679459479303017,-0.030779681923943914
0.01663818788859087,-0.056353492631443666
-0.5423974082844424,-0.15858794456138697
-0.01135155596170608,0.13252270932360033
0.006573352736061779,-0.007864984345611836
-0.0031061058739744575,0.2866032907771893
-0.011174757596204645,-0.028329884737707343
0.1711567587756664,0.6159409729247413
0.10181710875980188,-0.187207710928545
0.01653231039134903,0.19349261119997188
0.16960567545930794,0.1195930713178295
0.004154821815095987,0.020770410563445082
-0.0280073816887288,-0.06622283749723952
0.006980238990566811,-0.009509924728823378
0.0005092565704576989,0.17352310181957073
-0.008404664191215102,-0.33261169525808754
0.010675297180522052,0.017519701465196786
-0.01421204640597325,-0.0721777532757082
-0.11054081380006196,-0.04906809810405184
-0.15685656546311705,0.21572287775476642
-0.011887794270913375,-0.010623057699718092
0.060432768070468636,-0.1844211191078925
0.2002015392628621,0.4588576913083275
0.0035468521616355145,-0.26774323778910325
-0.021663104168968668,-0.04720873148722508
-0.006520774875368283,-0.002093501020217385
0.10038852058832115,0.46496892260714284
-0.00039110339192098407,-0.021135526758616185
0.005316358531435941,0.20173730840275667
-0.03816679896258506,0.27441561506090373
-0.015093151666749276,-0.14337624660338033
-0.02217046878414,0.2981403775594162
0.042153618815731576,-0.23505598485933438
0.01685876244719807,-0.0464390462345284
0.019195396452244596,0.018854683909468258
0.36882107029483474,0.20447966952726745
0.0006239947679599626,0.061347541470350146
0.21639878013469488,-0.04284208173611023
0.12256881235990605,-0.25578577889874116
0.026222867839831923,-0.03531071238246737
0.005841273865161615,-0.2024192651413338
-0.004386020766814631,-0.005776221493476672
